final_text,rating,label,aspect
"['enak', 'ayam', 'gepreknya', 'benar', 'di', 'geprek', 'hehe', 'kriuknya', 'pas', 'mantap', 'sukses', 'terus', 'sering', 'ada', 'promo', 'ya']",5,positif,rasa
"['enaak', 'buangeet', 'tapi', 'kurang', 'banyak', 'besok', 'kalau', 'aku', 'pesan', 'lagi', 'di', 'banyak', 'ya']",5,positif,porsi
"['bumbu', 'kuah', 'lumayan', 'hanya', 'sosis', 'sama', 'bakso', 'nya', 'rasa', 'aja', 'bagaimana', 'begitu', 'apek']",4,positif,rasa
"['enak', 'sekali', 'dan', 'murah', 'pantas', 'orang', 'sampai', 'rela', 'antri', 'panjang']",5,positif,rasa
"['porsi', 'pas', 'sambelnya', 'enak']",5,positif,porsi
"['rasa', 'tidak', 'enak', 'tidak', 'sesuai', 'harga']",5,positif,rasa
"['bakso', 'nya', 'dapat', 'biji', 'kecil', 'mie', 'nya', 'segambreng', 'rasa', 'b', 'untuk', 'harga', 'segitu', 'tidak', 'worth', 'soto', 'hambar', 'sekali', 'mieayam', 'nya', 'tidak', 'tahu', 'deh', 'lagi', 'rasa', 'aneh', 'seperti', 'ada', 'smooky', 'nya']",3,negatif,porsi
"['porsi', 'kurang']",3,negatif,porsi
"['halloo', 'maaf', 'seperti', 'makan', 'tidak', 'sesuai', 'pesan', 'dan', 'di', 'nasi', 'juga', 'ada', 'rambut', 'kemudian', 'tidak', 'sesuai', 'foto', 'ekspektasi', 'aku', 'saus', 'dan', 'ayam', 'akan', 'pisah', 'namun', 'nyata', 'di', 'campur', 'cukup', 'kecewa', 'karena', 'tunggu', 'sekitar', 'jam', 'tapi', 'tidak', 'sesuai', 'moga', 'bisa', 'perhati', 'lebih', 'lagi', 'terima', 'kasih', 'banyak', 'moga', 'sehat', 'selalu']",3,negatif,kebersihan
"['gepreknya', 'enak', 'dan', 'pedas', 'tapi', 'kemas', 'sedikit', 'beranta', 'kemas', 'sobek']",5,positif,rasa
"['pesan', 'red', 'bean', 'kasih', 'basi', 'parah', 'parah', 'parah', 'kembaliin', 'duit', 'cuy']",1,negatif,kebersihan
"['alhamdulilah', 'enak', 'ada', 'maju', 'nasi', 'pulen', 'geprek', 'yang', 'tanpa', 'nasi', 'isi', 'banyak', 'sekali', 'terimakasih']",5,positif,rasa
"['tidak', 'tahu', 'lagi', 'pokok', 'enak', 'sekali']",5,positif,rasa
"['aren', 'latte', 'nya', 'coffee', 'memang', 'paling', 'enak', 'sih', 'no', 'doubt']",5,positif,rasa
"['saus', 'terlalu', 'sedikit']",3,negatif,porsi
"['enak', 'banget', 'tapi', 'scarambel', 'egg', 'nya', 'kecil']",5,positif,rasa
"['enak', 'mantap', 'buat', 'cemilan']",5,positif,rasa
"['salah', 'satu', 'dessert', 'box', 'debest', 'enak', 'tidak', 'terlalu', 'over', 'manis', 'cream', 'cheesenya', 'asa', 'hanya', 'kaget', 'saja', 'nyata', 'ukur', 'cukup', 'mungil', 'tapi', 'worth', 'itu', 'lah', 'dengan', 'harga', 'segitu', 'recommended', 'kok']",5,positif,rasa
"['mantap', 'jadi', 'ingin', 'order', 'lagi']",5,positif,rasa
"['saya', 'beli', 'pahe', 'yang', 'ada', 'es', 'teh', 'nya', 'teh', 'nya', 'sudah', 'basi', 'kakak', 'tidak', 'enak', 'sekali', 'besok', 'perhati', 'lagi', 'ya', 'kentang', 'uuuuaaaassssiiiiinnnnn', 'pol']",4,positif,rasa
"['mie', 'ayam', 'di', 'gambar', 'ada', 'bakso', 'ke', 'nyata', 'tidak', 'ada', 'untuk', 'kuah', 'bakso', 'tidak', 'ada', 'rasa', 'sama', 'sekali', 'alias', 'tawar']",3,negatif,rasa
"['kualitas', 'takar', 'kopi', 'sama', 'air', 'dan', 'es', 'nya', 'tidak', 'seperti', 'biasa', 'yang', 'normal', 'banyak', 'es', 'batu', 'malah', 'tidak', 'kentel', 'tidak', 'rasa', 'minum']",1,negatif,porsi
"['pedas', 'mantap']",5,positif,rasa
"['rasa', 'tidak', 'diraguin', 'enak', 'sekali', 'lotek', 'kalau', 'kalian', 'makan', 'tidak', 'banyak', 'jangan', 'coba', 'pesan', 'yang', 'double', 'isi', 'jadi', 'banyak', 'mantap', 'sekali', 'lah', 'pokok', 'sukses', 'terus', 'ya']",5,positif,rasa
"['asin', 'dan', 'kurang', 'pedas']",2,negatif,rasa
"['seperti', 'biasa', 'rasa', 'enak', 'sudah', 'langgan', 'kalau', 'ingin', 'naspad', 'beli', 'sini']",5,positif,rasa
"['sambal', 'bawang', 'mantul', 'banget', 'pedas', 'paling', 'sedikit', 'saran', 'mungkin', 'untuk', 'emas', 'saus', 'bisa', 'pisah', 'saja', 'untuk', 'uk', 'gr', 'biar', 'ayam', 'tidak', 'cepat', 'basi', 'dan', 'bisa', 'makan', 'untuk', 'hari', 'terima', 'kasih', 'enak', 'sekali', 'tolong', 'pokok', 'aku', 'langgan']",5,positif,kebersihan
"['enak', 'sekali']",5,positif,rasa
"['mienya', 'mantap', 'bistik', 'udang', 'asin', 'sekali']",5,positif,rasa
"['enak', 'sekali', 'rasa', 'patti', 'nya', 'juga', 'pas', 'mantap', 'terus', 'tahan', 'tidak', 'kenyang', 'sih', 'kalau', 'hanya', 'makan']",5,positif,porsi
"['dari', 'rasa', 'sih', 'enak', 'asli', 'hanya', 'porsi', 'sih', 'agak', 'reng', 'untuk', 'harga', 'segitu', 'turut', 'aku']",4,positif,rasa
"['porsi', 'kurang', 'hehe']",4,positif,porsi
"['sankyu', 'sudah', 'kasih', 'sambal', 'banyak']",5,positif,porsi
"['level', 'pedas', 'juga', 'ya']",5,positif,rasa
"['aku', 'awal', 'beli', 'sekitar', 'tahu', 'ylu', 'saat', 'itu', 'enak', 'sekali', 'nasgornya', 'tidak', 'minyak', 'dan', 'wangi', 'smokey', 'makin', 'kesini', 'aku', 'mulai', 'notice', 'nasgornya', 'over', 'minyak', 'dan', 'malam', 'ini', 'varian', 'nasgor', 'pesan', 'aku', 'benar', 'mandi', 'minyak', 'tolong', 'kualitas', 'baik', 'rasa', 'sudah', 'enak', 'porsi', 'banyak', 'kemas', 'cantik', 'sayang', 'jika', 'hilang', 'langgan', 'karena', 'over', 'minyak']",2,negatif,porsi
"['dor', 'grill', 'nya', 'juaraaa', 'enak', 'bangedh']",5,positif,rasa
"['rasa', 'kurang', 'porsi', 'memang', 'banyak']",3,negatif,porsi
"['biasa', 'saja', 'rasa', 'tanpa', 'kerupuk', 'pula']",3,negatif,rasa
"['enak', 'bagetttt']",5,positif,rasa
"['aku', 'kecewa', 'karena', 'tidak', 'teliti', 'dalam', 'emas', 'produk', 'pesan', 'sehingga', 'jumlah', 'tidak', 'sesuai', 'selisih', 'kurang']",1,negatif,porsi
"['kurang', 'kerupuk', 'gan', 'mana', 'mana', 'ketoprak', 'pakai', 'kerupuk']",3,negatif,porsi
"['enak', 'ada', 'kentang', 'di', 'lauk', 'yang', 'udang']",5,positif,rasa
"['enak', 'ya', 'hanya', 'untuk', 'kemas', 'tolong', 'kasih', 'daun', 'pisang']",4,positif,rasa
"['enak', 'sekali', 'toosnyaa']",5,positif,rasa
"['mantap', 'untuk', 'harga', 'segitu', 'porsi', 'banyak', 'sekali', 'rasa', 'juga', 'enak', 'aku', 'beli', 'ayam', 'bakar', 'nasi', 'lele', 'telur', 'dan', 'kobis', 'kasih', 'sambel', 'bungkus', 'minta', 'plastik', 'buat', 'makan', 'pakai', 'tangan', 'juga', 'kasih', 'banyak']",5,positif,rasa
"['beli', 'odengnya', 'juga', 'tapi', 'tidak', 'ada', 'lain', 'kali', 'perhati', 'lagi', 'ya', 'soal', 'harga', 'odeng', 'juga', 'lumayan', 'hehehe', 'tapi', 'overall', 'enak', 'kok', 'recommended']",3,negatif,rasa
"['turut', 'aku', 'bakso', 'terlalu', 'asin']",3,negatif,rasa
"['pesan', 'teh', 'anget', 'tapi', 'tidak', 'datang', 'pdhlnya', 'makan', 'enak']",2,negatif,rasa
"['ayam', 'penyet', 'enak', 'hanya', 'lalap', 'timun', 'kemarin', 'pahit']",4,positif,rasa
"['teh', 'nya', 'pahit', 'tidak', 'manis', 'blasss']",3,negatif,rasa
"['benar', 'enak', 'tapi', 'nasi', 'padang', 'kok', 'rasa', 'manis', 'porsi', 'sayur', 'banyak']",3,negatif,porsi
"['porsi', 'pas', 'tapi', 'saus', 'kurang', 'banyak', 'hanya', 'cukup', 'buat', 'lumer', 'lontong', 'aja', 'rasa', 'lumayan', 'bisa', 'ditingkatin', 'lagi', 'ayam', 'segar', 'saya', 'suka', 'sama', 'lontong', 'pulen', 'enak', 'minta', 'sate', 'jangan', 'gosong', 'tapi', 'masih', 'ada', 'gosong', 'dikit', 'ya', 'wajar', 'kalau', 'matengnya', 'sampai', 'tidak', 'gosong', 'daebaak']",4,positif,rasa
"['kurang', 'kerupuk', 'sih', 'wkwk', 'nasgor', 'kalau', 'gdk', 'kerupuk', 'bagaimana', 'begitu']",4,positif,porsi
"['enakk', 'tambah', 'bumbu', 'saja', 'itu']",5,positif,rasa
"['enak', 'sekali', 'rasa', 'kalau', 'segar']",5,positif,rasa
"['mantap', 'pedasnyaa']",5,positif,rasa
"['enak', 'kuah', 'pas', 'tidak', 'banyak', 'juga', 'tidak', 'terlalu', 'sedikit', 'banyak', 'tambah', 'toping', 'soto', 'gurih', 'sedap']",5,positif,rasa
"['enaks', 'banget', 'mantap']",5,positif,rasa
"['benar', 'lebih', 'di', 'kualitas', 'makan', 'terlalu', 'asin', 'tidak', 'temu', 'rasa', 'yang', 'spesial', 'emas', 'kurang', 'ramah', 'lingkung']",3,negatif,porsi
"['enak', 'hanya', 'saja', 'nasi', 'sedikit']",5,positif,rasa
"['agak', 'dikentelin', 'lagi', 'kuah', 'rasa', 'oke', 'kok']",4,positif,rasa
"['nyata', 'yang', 'bilang', 'level', 'sombong', 'itu', 'masih', 'kurang', 'pedas', 'di', 'saya']",5,positif,rasa
"['ayam', 'keras', 'tidak', 'enak', 'makan', 'rasa', 'juga', 'hambar']",2,negatif,rasa
"['mantap', 'worth', 'itu', 'sekali']",5,positif,rasa
"['kimbapnya', 'sangat', 'worth', 'buah', 'price', 'karena', 'porsi', 'besar', 'walau', 'mungkin', 'gurih', 'daging', 'kurang', 'keluar', 'tapi', 'overall', 'i', 'nikmat', 'eating', 'itu', 'dan', 'honestly', 'i', 'ordered', 'buah', 'kimbap', 'karena', 'i', 'watched', 'buah', 'korean', 'drama', 'called', 'extraordinary', 'attorney', 'woo', 'i', 'might', 'reorder', 'buah', 'kimbap', 'anytime', 'soon', 'hehe']",5,positif,porsi
"['bumbu', 'pas', 'enak', 'di', 'lidah']",5,positif,rasa
"['tidak', 'dah', 'rasa', 'iya', 'sama', 'se', 'kali']",1,negatif,rasa
"['asin', 'sekali', 'terlalu', 'empuk', 'dan', 'bakar', 'juga', 'kurang']",3,negatif,porsi
"['pesan', 'kurang', 'es', 'teh', 'kurang', 'satu', 'pese', 'nasi', 'jumbo', 'nyata', 'sedikit']",2,negatif,porsi
"['pesan', 'saya', 'yang', 'akhir', 'tidak', 'ada', 'rasa', 'hanya', 'pedas']",1,negatif,rasa
"['ati', 'biasa', 'banyak', 'ini', 'dikit', 'sekali', 'kerupuk', 'juga', 'padahal', 'saya', 'beli', 'hampir', 'tiap', 'hari']",3,negatif,porsi
"['aku', 'dari', 'luar', 'kota', 'ekspektasi', 'aku', 'sangat', 'tinggi', 'untuk', 'makan', 'sini', 'ingat', 'review', 'nya', 'yang', 'banyak', 'baik', 'tapi', 'telah', 'icip', 'langsung', 'nyata', 'tidak', 'indah', 'yang', 'harap']",3,negatif,porsi
"['dimsum', 'enak', 'sekali', 'sayang', 'porsi', 'pcs']",4,positif,rasa
"['joooss', 'gudeg', 'nya', 'pas', 'manis', 'dikit', 'pedas', 'nya', 'jangan', 'tanya', 'koyo', 'dikampleng', 'kalau', 'bisa', 'jangan', 'gudeg', 'saja', 'ada', 'masakan', 'lain', 'terima', 'kasih', 'ibu', 'murniiiii']",5,positif,rasa
"['kurang', 'bersih', 'packingnya']",5,positif,porsi
"['rasa', 'saos', 'nya', 'aneh', 'tidak', 'enak', 'sama', 'sekali']",1,negatif,rasa
"['enaakkk', 'tapi', 'sambelnya', 'kurang', 'banyak']",5,positif,porsi
"['bersih', 'tidak', 'seperti', 'geprek', 'lai', 'lebih', 'murah', 'dari', 'geprek', 'onsu', 'yang', 'harga', 'dan', 'porsi', 'yang', 'tidak', 'ngotak', 'rasa', 'boleh', 'lah']",4,positif,kebersihan
"['beberapa', 'kali', 'order', 'rasa', 'stabil', 'tidak', 'pernah', 'nasi', 'goreng', 'hongkong', 'menu', 'tiap', 'order', 'kalau', 'bisa', 'pedas', 'nya', 'tambah', 'lagi']",5,positif,rasa
"['gila', 'beli', 'taro', 'tapi', 'di', 'dalam', 'gelas', 'plastik', 'ada', 'lalat', 'besar', 'sudah', 'mati', 'sudah', 'masuk', 'mulut', 'hampir', 'ketel', 'baru', 'tahu', 'sudah', 'hampir', 'habis', 'karena', 'lalat', 'ada', 'di', 'dasar', 'gelas', 'sisa', 'otomatis', 'langsung', 'buang', 'kios', 'seperti', 'ini', 'harus', 'tidak', 'jorok', 'ini', 'sampai', 'lalat', 'besar', 'itu', 'saja', 'tidak', 'notice', 'serah', 'beli', 'minum', 'lagi', 'di', 'sini', 'makan', 'juga', 'jadi', 'tambah', 'was', 'was', 'daripada', 'bikin', 'sakit']",1,negatif,kebersihan
"['rasa', 'ena', 'tapi', 'ayam', 'terlalu', 'kecil']",5,positif,rasa
"['seperti', 'enak', 'makan', 'di', 'tempat', 'kalau', 'dari', 'gojek', 'jadi', 'keras', 'seperti']",3,negatif,rasa
"['untuk', 'bisoff', 'cookies', 'dan', 'cream', 'enak', 'dan', 'rasa', 'pas', 'namaun', 'untuk', 'pesan', 'bisoff', 'latte', 'kenapa', 'hanya', 'rasa', 'susu', 'tawar', 'ya', 'apakah', 'memang', 'seperti', 'itu', 'atau', 'lupa', 'masuk', 'rasa', 'latte', 'sehingga', 'rasa', 'benar', 'pure', 'susu', 'dengan', 'cookies', 'saja', 'moga', 'depan', 'lebih', 'baik', 'lagi', 'walau', 'restoran', 'sangat', 'ramai', 'karena', 'cukup', 'rugi', 'customer', 'terima', 'kasih']",2,negatif,rasa
"['coklt', 'nya', 'kurang', 'lebur']",3,negatif,porsi
"['kurang', 'kental', 'jus']",4,positif,porsi
"['rasa', 'enak', 'sayang', 'tadi', 'salah', 'asih', 'saya', 'pesan', 'tahu', 'bacem', 'kas', 'tempe', 'koro']",4,positif,rasa
"['kering', 'kentang', 'enaaak', 'sekali', 'tapi', 'tolong', 'minyak', 'dari', 'ayam', 'rangin', 'dong', 'agak', 'kurang', 'enak', 'gitu', 'pas', 'makan', 'sampai', 'bawah', 'minyak', 'genang']",4,positif,rasa
"['rasa', 'enak', 'buah', 'segar']",5,positif,rasa
"['mantul', 'obat', 'sedikit', 'untuk', 'ingin', 'makan', 'seafood', 'saus', 'telor', 'asin', 'di', 'surabaya', 'ganti', 'dengan', 'ayam', 'tulang', 'lunak', 'saus', 'telor', 'asin']",5,positif,porsi
"['tidak', 'sesuai', 'aplikasi', 'di', 'aplikasi', 'di', 'tulis', 'tidak', 'pedas', 'tapi', 'yang', 'datang', 'pedas']",4,positif,rasa
"['biasa', 'saja', 'ayam', 'kecil', 'tahu', 'agak', 'bau', 'tapi', 'sambelnya', 'mantap']",5,positif,porsi
"['ayam', 'kurang', 'gurih', 'dikit']",4,positif,rasa
"['topingnya', 'pas', 'hanya', 'asin', 'kemas', 'kalo', 'bisa', 'tambah', 'plastik']",4,positif,rasa
"['sambelnya', 'kurang', 'jadi', 'tidak', 'rata', 'deh']",4,positif,porsi
"['sangat', 'di', 'sayang', 'kan', 'sekali', 'beli', 'porsi', 'yang', 'porsi', 'tidak', 'makan', 'karena', 'yang', 'satu', 'di', 'campur', 'sama', 'kecambah', 'saja', 'dan', 'banyak', 'sekali', 'kecambah', 'namun', 'kecambah', 'nya', 'basi', 'jadi', 'daging', 'sapi', 'yang', 'campur', 'kecambah', 'tidak', 'makan', 'saran', 'dari', 'saya', 'periksa', 'betul', 'betul', 'makann', 'yang', 'mau', 'di', 'bungkus', 'untuk', 'beli']",2,negatif,porsi
"['enak', 'hanya', 'aku', 'pesan', 'pakai', 'lauk', 'patin', 'datang', 'ayam', 'goreng', 'hehehe', 'mungkin', 'kurang', 'teliti', 'saja']",5,positif,porsi
"['untuk', 'rasa', 'original', 'turut', 'sudah', 'masuk', 'spicy', 'malah']",4,positif,rasa
"['mohon', 'maaf', 'ya', 'mutu', 'kualitas', 'rasa', 'sudah', 'tidak', 'enak', 'dulu', 'jadi', 'tolong', 'deh', 'jangan', 'kecewa', 'langgan', 'buat', 'rasa', 'kualitas', 'makan', 'seperti', 'dulu']",1,negatif,rasa
"['enak', 'sesuai', 'pesan']",5,positif,rasa
"['porsi', 'worth', 'itu']",5,positif,porsi
"['bihun', 'enak', 'sekali', 'tapi', 'sehat']",5,positif,rasa
"['salah', 'satu', 'menu', 'geprek', 'favorit', 'ada', 'di', 'sini', 'sambel', 'nya', 'banyak', 'terus', 'enak', 'bagus', 'kerja', 'hanya', 'porsi', 'nasi', 'kalau', 'bisa', 'sedikit', 'lebih', 'banyak']",5,positif,porsi
"['pertama', 'kali', 'kecewa', 'makan', 'ayam', 'goreng', 'suharti', 'belum', 'saya', 'beli', 'di', 'jakarta', 'selalu', 'enak', 'tapi', 'ini', 'sangat', 'kecewa']",1,negatif,rasa
"['lumayan', 'lah', 'benar', 'cukup', 'mahal', 'sih', 'considering', 'harga', 'banding', 'yamie', 'lain', 'tolong', 'sambelnya', 'jangan', 'pelit', 'lah', 'kecil', 'sekali', 'padahal', 'kalau', 'makan', 'di', 'tempat', 'bisa', 'suka', 'kita', 'ngambilnya']",5,positif,porsi
"['lengkap', 'sesuai', 'pesan', 'kemas', 'rapi', 'bersih', 'rasa', 'enak', 'terimakasih']",5,positif,rasa
"['beli', 'nasi', 'putih', 'porsi', 'cuma', 'segegem']",4,positif,porsi
"['banyak', 'menu', 'yang', 'sold', 'keluar']",4,positif,porsi
"['saus', 'perlu', 'tingkat', 'lagi', 'karena', 'agak', 'aneh', 'mungkin', 'coba', 'buat', 'sedikit', 'agak', 'kental', 'dan', 'untuk', 'rasa', 'saus', 'bisa', 'coba', 'kompetitor', 'lain', 'untuk', 'tingkat', 'segi', 'rasa', 'saus', 'untuk', 'ayam', 'juara', 'dan', 'besar', 'sekali', 'untuk', 'burger', 'ada', 'rasa', 'masam', 'entah', 'bagi', 'apa']",3,negatif,rasa
"['enak', 'kuah', 'segar', 'mungkin', 'ada', 'pilih', 'kuah', 'di', 'pisah']",5,positif,rasa
"['lele', 'nya', 'kecil', 'sekali']",4,positif,porsi
"['mantap', 'djiwa', 'sama']",5,positif,rasa
"['bakso', 'goreng', 'tidak', 'segar', 'dan', 'asin']",3,negatif,rasa
"['aku', 'baru', 'dua', 'kali', 'pesan', 'dari', 'sini', 'dari', 'dua', 'pesan', 'sebut', 'semua', 'lebih', 'ekspektasi', 'aku', 'porsi', 'pas', 'dengan', 'saji', 'sayur', 'dan', 'buah', 'yang', 'selalu', 'segar', 'juga', 'demikian', 'hal', 'untuk', 'dressingnya', 'kemas', 'juga', 'higienis', 'dan', 'andal', 'sangat', 'rekomendasi']",5,positif,kebersihan
"['ayam', 'bakar', 'enak', 'tapi', 'sayur', 'asam', 'kurang', 'enak']",5,positif,rasa
"['donat', 'yang', 'bisa', 'jadi', 'andal', 'untuk', 'oleh', 'oleh', 'apa', 'makan', 'sendiri', 'tidak', 'kecewa', 'harga', 'dan', 'rasa', 'cocok', 'lah', 'ukur', 'kecil', 'kecil', 'juga', 'cocok', 'lah', 'buat', 'anak', 'anak']",5,positif,porsi
"['suka', 'sekali', 'sama', 'salad', 'moi', 'buahnha', 'banyak', 'saus', 'pas', 'tidak', 'terlalu', 'manis', 'dan', 'tidak', 'bikin', 'enekkk', 'pokok', 'suka']",5,positif,rasa
"['udang', 'rambutan', 'tidak', 'ada', 'rasa', 'hanya', 'rasa', 'tepung', 'mienya', 'juga', 'kurang', 'gurih', 'malah', 'lebih', 'enak', 'yang', 'cabang', 'cirebon', 'bal', 'bagaimana', 'ke']",2,negatif,porsi
"['enak', 'loh', 'naskunnya', 'bikin', 'kangen']",5,positif,rasa
"['jelas', 'enak', 'sekali', 'dongggggg']",5,positif,rasa
"['rada', 'bagaimana', 'begitu', 'rasa', 'ayam', 'dan', 'saus', 'tapi', 'overall', 'enak']",4,positif,rasa
"['porsi', 'sambal', 'minimalist', 'mohon', 'tambah']",4,positif,porsi
"['level', 'satu', 'kok', 'pedas', 'sekali', 'ya']",3,negatif,rasa
"['untuk', 'rasa', 'enak', 'seperti', 'corndog', 'pada', 'umu', 'size', 'corndognya', 'boxnya', 'seperti', 'kecil', 'saja', 'sih', 'untuk', 'harga', 'segitu', 'overall', 'star']",4,positif,porsi
"['bumbu', 'lotek', 'kurang', 'sedep', 'goreng', 'juga', 'melempem']",3,negatif,rasa
"['tumben', 'kali', 'ini', 'rasa', 'eneg', 'sekali', 'tidak', 'seperti', 'biasa']",2,negatif,rasa
"['enak', 'sekali', 'tidak', 'ada', 'duanyaaa']",5,positif,rasa
"['enak', 'selalu', 'pokok']",5,positif,rasa
"['rasa', 'sih', 'memang', 'benar', 'enak', 'tapi', 'tolong', 'cek', 'kembali', 'pesan', 'nya', 'kakak', 'masa', 'pesan', 'biji', 'yang', 'datang', 'biji', 'sudah', 'kali', 'ini', 'soal', 'nya', 'saya', 'pesan', 'mesti', 'kurang', 'trmkasih']",4,positif,porsi
"['kurang', 'pas', 'bumbu', 'tidak', 'seperti', 'dulu']",2,negatif,porsi
"['ayam', 'bakar', 'utuh', 'nya', 'mantap', 'bosquuuu']",5,positif,rasa
"['soto', 'rasa', 'hambar', 'sayur', 'tidak', 'segar', 'khsusunya', 'kol', 'dan', 'tauge', 'nya', 'paket', 'ayam', 'tulis', 'dengan', 'lalap', 'yang', 'datang', 'hanya', 'potong', 'kecil', 'timun', 'ayam', 'potong', 'kecil']",2,negatif,porsi
"['sambal', 'bawang', 'mantul', 'banget', 'pedas', 'paling', 'sedikit', 'saran', 'mungkin', 'untuk', 'emas', 'saus', 'bisa', 'pisah', 'saja', 'untuk', 'uk', 'gr', 'biar', 'ayam', 'tidak', 'cepat', 'basi', 'dan', 'bisa', 'makan', 'untuk', 'hari', 'terima', 'kasih', 'enak', 'sekali', 'tolong', 'pokok', 'aku', 'langgan']",5,positif,porsi
"['maaf', 'tapi', 'turut', 'rasa', 'bubur', 'kurang', 'enak', 'ya', 'walaupun', 'murah', 'harganyaa']",2,negatif,rasa
"['porsi', 'nya', 'sedikit']",3,negatif,porsi
"['cek', 'lagi', 'pesan', 'pesan', 'aku', 'kurang']",4,positif,porsi
"['banyak', 'porsi']",5,positif,porsi
"['untuk', 'aku', 'yang', 'dari', 'luar', 'jogja', 'sambal', 'terlalu', 'sedikit', 'tapi', 'enak', 'sambal']",5,positif,rasa
"['nah', 'ini', 'porsi', 'kkurang', 'sampai', 'enak', 'biar', 'banyak', 'jadi', 'kqyk', 'dikit']",4,positif,rasa
"['milkshakeny', 'enak']",5,positif,rasa
"['rasa', 'ubah', 'jadi', 'kurang', 'mantap', 'apa', 'yang', 'masa', 'beda', 'orang', 'ya', 'rasa', 'seperti', 'kurang', 'bumbu']",2,negatif,rasa
"['lotek', 'enak', 'sih']",5,positif,rasa
"['rasa', 'kurang', 'enak', 'banget']",2,negatif,porsi
"['baru', 'pertama', 'kali', 'makan', 'nasi', 'goreng', 'ayam', 'geprek', 'rasa', 'oke', 'dan', 'porsi', 'nasi', 'goreng', 'juga', 'banyak', 'sekali']",5,positif,rasa
"['enak', 'kok', 'tapi', 'ya', 'kurang', 'asa', 'untuk', 'saos', 'keju', 'dan', 'pedas']",5,positif,porsi
"['enak', 'kapan', 'kapan', 'mau', 'ke', 'warung', 'makan', 'di', 'sana']",5,positif,rasa
"['kurang', 'ada', 'rasa']",3,negatif,rasa
"['enak', 'sekali', 'nanti', 'ke', 'yogya', 'mau', 'pesan', 'ini', 'lagi']",5,positif,rasa
"['air', 'kelapa', 'nya', 'segar', 'dan', 'banyak', 'bisa', 'buat', 'langgan']",5,positif,porsi
"['sarap', 'pagi', 'yang', 'mantap']",5,positif,rasa
"['pesan', 'rasa', 'coklat', 'keju', 'tapi', 'topping', 'keju', 'sedikiitttt', 'sekali', 'seperti', 'habis', 'bahan', 'coklat', 'terlalu', 'banyak', 'tidak', 'sesuai', 'ekspetasi', 'baru', 'kali', 'ini', 'kecewa', 'sama', 'martabak', 'pecenongan']",1,negatif,porsi
"['sambal', 'bumbu', 'sedikit', 'sekali', 'padahal', 'enak', 'jangan', 'pelit', 'ya', 'kalau', 'enak']",5,positif,rasa
"['porsi', 'yang', 'pas', 'terus', 'rasa', 'memang', 'dari', 'dulu', 'bikin', 'nagih', 'apalagi', 'krecek', 'beuhh', 'tiada', 'tandingny']",5,positif,porsi
"['kurang', 'teliti', 'kali', 'pesan', 'menu', 'kurang', 'padahal', 'di', 'nota', 'ada']",2,negatif,porsi
"['enak', 'bersih', 'manis', 'pas', 'porsi', 'pas']",5,positif,porsi
"['benar', 'rasa', 'itu', 'selera', 'tapi', 'kalau', 'turut', 'aku', 'untuk', 'yang', 'ayam', 'bakar', 'rasa', 'terlalu', 'manis', 'sama', 'bakar', 'kurang', 'lama', 'jadi', 'rasa', 'tidak', 'seperti', 'bakar', 'seperti', 'ayam', 'rebus', 'biasa', 'lalu', 'kasih', 'kecap', 'jadi', 'rasa', 'aneh', 'begitu', 'moga', 'lebih', 'baik', 'depa']",4,positif,porsi
"['beli', 'lauk', 'lumayan', 'banyak', 'tidak', 'kasih', 'sayur', 'dan', 'cabe', 'ijo', 'tidak', 'akan', 'order', 'lagi']",1,negatif,porsi
"['sambel', 'gepreknya', 'sedikit']",2,negatif,porsi
"['enak', 'pol', 'terimakasih', 'ya']",5,positif,rasa
"['porsi', 'nya', 'pas', 'tapi', 'sambel', 'nya', 'tidak', 'ada', 'rasa', 'manis', 'nya', 'tapi', 'enakkk', 'kokk']",3,negatif,porsi
"['buat', 'yang', 'tidak', 'suka', 'pedas', 'jangan', 'coba', 'coba', 'level', 'ya', 'teman', 'saya', 'sampai', 'bolak', 'balik', 'kamar', 'mandi', 'hampir', 'pingsan', 'di', 'kamar', 'mandi', 'gara', 'kepedesan']",4,positif,rasa
"['pesan', 'sambel', 'matah', 'tapi', 'seperti', 'bumbu', 'beda', 'gitu', 'ya', 'sama', 'yang', 'belum', 'padahal', 'aku', 'langgan', 'sekali', 'sini', 'jujur', 'lebih', 'suka', 'bumbu', 'matah', 'yang', 'lama', 'karena', 'rasa', 'lebih', 'mantap', 'dan', 'porsi', 'lebih', 'nendanggg', 'moga', 'bisa', 'diimprove']",3,negatif,porsi
"['terlalu', 'manis', 'dan', 'banyak', 'es']",3,negatif,rasa
"['kuah', 'terlalu', 'encer', 'jadi', 'rasa', 'kurang', 'kalau', 'bisa', 'buat', 'pekat', 'sedikit']",3,negatif,porsi
"['enak', 'sekali', 'kuah']",5,positif,rasa
"['untuk', 'porsi', 'sedang', 'agak', 'tambah', 'mie', 'nya']",3,negatif,porsi
